Entity Name,Gene Symbol,EnsemblId(GRch37),Phenotypes
TREH,TREH,ENSG00000118094,Trehalase deficiency (Other carbohydrate disorders)
TREM2,TREM2,ENSG00000095970,"Polycystic lipomembranous osteodysplasia with sclerosing leukoencephalopathy 2, 618193;Alzheimers disease;Frontotemporal dementia"
TREX1,TREX1,ENSG00000213689,"AICARDI-GOUTIERES SYNDROME 1, DOMINANT AND RECESSIVE"
TREX2,TREX2,ENSG00000183479,
TRH,TRH,,
TRHR,TRHR,ENSG00000174417,
TRIM22,TRIM22,ENSG00000132274,Autoinflammatory Disorders;Granulomatous colitis;Diseases of Immune Dysregulation;TRIM22
TRIM32,TRIM32,ENSG00000119401,LIMB-GIRDLE MUSCULAR DYSTROPHY TYPE 2H;BARDET-BIEDL SYNDROME TYPE 11
TRIM37,TRIM37,ENSG00000108395,MULIBREY NANISM
TRIM8,TRIM8,ENSG00000171206,Early-onset epileptic encephalopathy (EOEE);EE;Seizures
TRIO,TRIO,ENSG00000038382,INTELLECTUAL DISABILITY
TRIOBP,TRIOBP,,
TRIP11,TRIP11,ENSG00000100815,ACHONDROGENESIS TYPE 1A
TRIP12,TRIP12,ENSG00000153827,TRIP12-related intellectual disability with/without autism spectrum disorder
TRIP13,TRIP13,ENSG00000071539,Mosaic Variegated Aneuploidy and Wilms Tumour
TRIP4,TRIP4,ENSG00000103671,Prenatal Spinal Muscular Atrophy and Congenital Bone Fractures
TRIT1,TRIT1,ENSG00000043514,developmental delay
TRMT1,TRMT1,ENSG00000104907,"autosomal recessive intellectual disorder;ARID;Mental retardation, autosomal recessive 68, 618302;Global developmental delay;Intellectual disability"
TRMT10A,TRMT10A,ENSG00000145331,"Microcephaly, short stature, and impaired glucose metabolism 1, 616033;Young onset diabetes, short stature and microcephaly with intellectual disability"
TRMT10C,TRMT10C,ENSG00000174173,Mitochondrial RNA Processing and Multiple Respiratory Chain Deficiencies
TRMT5,TRMT5,ENSG00000126814,Combined oxidative phosphorylation deficiency 26 616539;Multiple Respiratory-Chain Deficiencies
TRMU,TRMU,ENSG00000100416,"Liver failure, transient infantile 613070"
TRNT1,TRNT1,ENSG00000072756,
TRPC6,TRPC6,ENSG00000137672,"Glomerulosclerosis, focal segmental, 2 603965"
TRPM1,TRPM1,ENSG00000134160,"NIGHT BLINDNESS, CONGENITAL STATIONARY, TYPE 1C"
TRPM2,TRPM2,,
TRPM3,TRPM3,ENSG00000083067,Generalized hypotonia;Global developmental delay;Intellectual disability;Seizures;Autistic behavior
TRPM4,TRPM4,,
TRPM6,TRPM6,ENSG00000119121,"Hypomagnesemia 1, intestinal 602014"
TRPM7,TRPM7,ENSG00000092439,macrothrombocytopenia
TRPS1,TRPS1,ENSG00000104447,TRICHO-RHINO-PHALANGEAL SYNDROME TYPE 1
TRPV3,TRPV3,ENSG00000167723,OLMSTED SYNDROME
TRPV4,TRPV4,ENSG00000111199,"METATROPIC DYSPLASIA;SPONDYLOMETAPHYSEAL DYSPLASIA, KOZLOWSKI TYPE"
TRPV6,TRPV6,ENSG00000165125,"Transient Neonatal Hyperparathyroidism;Hyperparathyroidism, transient neonatal, 618188"
TRRAP,TRRAP,ENSG00000196367,"Microcephaly;Seizures;Abnormal heart morphology;Autism;Developmental delay with or without dysmorphic facies and autism, 618454;Intellectual disability;Abnormality of the urinary system;Global developmental delay"
TSC1,TSC1,ENSG00000165699,TUBEROUS SCLEROSIS TYPE 1
TSC2,TSC2,ENSG00000103197,LYMPHANGIOLEIOMYOMATOSIS;TUBEROUS SCLEROSIS TYPE 2
TSC22D3,TSC22D3,ENSG00000157514,
TSEN15,TSEN15,ENSG00000198860,Pontocerebellar Hypoplasia and Progressive Microcephaly
TSEN2,TSEN2,ENSG00000154743,PONTOCEREBELLAR HYPOPLASIA TYPE 2 AND TYPE 4
TSEN34,TSEN34,ENSG00000170892,PONTOCEREBELLAR HYPOPLASIA TYPE 2 AND TYPE 4
TSEN54,TSEN54,ENSG00000182173,"PONTOCEREBELLAR HYPOPLASIA TYPE 2 AND TYPE 4;Pontocerebellar hypoplasia type 2A, 277470;Pontocerebellar hypoplasia type 4, 225753"
TSFM,TSFM,ENSG00000123297,"Combined oxidative phosphorylation deficiency 3, 610505;seizures"
TSHB,TSHB,ENSG00000134200,"HYPOTHRYOIDISM, CONGENITAL, NONGOITROUS 4"
TSHR,TSHR,ENSG00000165409,"HYPOTHYROIDISM, CONGENITAL, NONGOITROUS, 1;HYPERTHYROIDISM, FAMILIAL GESTATIONAL"
TSHZ1,TSHZ1,ENSG00000179981,"AURAL ATRESIA, CONGENITAL 607842"
TSHZ3,TSHZ3,ENSG00000121297,
TSPAN12,TSPAN12,,
TSPAN7,TSPAN7,ENSG00000156298,MENTAL RETARDATION X-LINKED TYPE 58
TSPAN8,TSPAN8,ENSG00000127324,
TSPEAR,TSPEAR,,
TSPYL1,TSPYL1,,
TSR2,TSR2,ENSG00000158526,"?Diamond-Blackfan anemia 14 with mandibulofacial dysostosis, 300946"
TTBK2,TTBK2,ENSG00000128881,"Spinocerebellar ataxia 11, 604432"
TTC19,TTC19,ENSG00000011295,MITOCHONDRIAL COMPLEX III DEFICIENCY
TTC21B,TTC21B,ENSG00000123607,Short-rib thoracic dysplasia 4 with or without polydactyly 613819
TTC25,TTC25,ENSG00000204815,Primary Ciliary Dyskinesia with Left-Right Body Asymmetry Randomization
TTC37,TTC37,ENSG00000198677,TRICHOHEPATOENTERIC SYNDROME
TTC7A,TTC7A,ENSG00000068724,"INTESTINAL ATRESIA, MULTIPLE"
TTC8,TTC8,ENSG00000165533,RETINITIS PIGMENTOSA TYPE 51;BARDET-BIEDL SYNDROME TYPE 8
TTI2,TTI2,ENSG00000129696,AUTOSOMAL RECESSIVE MENTAL RETARDATION
TTLL5,TTLL5,,
TTN,TTN,ENSG00000155657,congenital titinopathy with arthrogryposis
TTPA,TTPA,ENSG00000137561,
TTR,TTR,ENSG00000118271,
TUBA1A,TUBA1A,ENSG00000167552,INTELLECTUAL DISABILITY;LISSENCEPHALY TYPE 3
TUBA3E,TUBA3E,ENSG00000152086,"Global developmental delay, primary microcephaly, lissencephaly, epilepsy"
TUBA8,TUBA8,ENSG00000183785,POLYMICROGYRIA WITH OPTIC NERVE HYPOPLASIA
TUBAL3,TUBAL3,ENSG00000178462,intellectual disability/developmental delay with cognitive impairment
TUBB,TUBB,ENSG00000196230,"CORTICAL DYSPLASIA, COMPLEX, WITH OTHER BRAIN MALFORMATIONS 6;Circumferential Skin Creases Kunze Type"
TUBB1,TUBB1,ENSG00000101162,"Macrothrombocytopenia, autosomal dominant, TUBB1-related, 613112"
TUBB2A,TUBB2A,ENSG00000137267,"CORTICAL DYSPLASIA, COMPLEX, WITH OTHER BRAIN MALFORMATIONS 5"
TUBB2B,TUBB2B,ENSG00000137285,POLYMICROGYRIA ASYMMETRIC
TUBB3,TUBB3,ENSG00000258947,"CORTICAL DYSPLASIA, COMPLEX, WITH OTHER BRAIN MALFORMATIONS 1;CONGENITAL FIBROSIS OF THE EXTRAOCULAR MUSCLES"
TUBB4A,TUBB4A,ENSG00000104833,HYPOMYELINATION WITH ATROPHY OF THE BASAL GANGLIA AND CEREBELLUM
TUBB4B,TUBB4B,,
TUBG1,TUBG1,ENSG00000131462,Posteriorly predominant pachygyria and severe microcephaly
TUBGCP3,TUBGCP3,ENSG00000126216,MCPH; primary microcephaly
TUBGCP4,TUBGCP4,ENSG00000137822,AUTOSOMAL-RECESSIVE MICROCEPHALY WITH CHORIORETINOPATHY.
TUBGCP6,TUBGCP6,ENSG00000128159,MICROCEPHALY AND CHORIORETINOPATHY WITH OR WITHOUT MENTAL RETARDATION
TUFM,TUFM,ENSG00000178952,COMBINED OXIDATIVE PHOSPHORYLATION DEFICIENCY 4
TULP1,TULP1,ENSG00000112041,
TUSC3,TUSC3,ENSG00000104723,MENTAL RETARDATION AUTOSOMAL RECESSIVE TYPE 7
TWIST1,TWIST1,ENSG00000122691,"SAETHRE-CHOTZEN SYNDROME;CRANIOSYNOSTOSIS, TYPE 1"
TWIST2,TWIST2,ENSG00000233608,"ABLEPHARON MACROSTOMIA SYNDROME;SETLEIS SYNDROME;Ablepharon-macrostomia syndrome, 200110;Barber-Say syndrome, 209885"
TWNK,TWNK,ENSG00000107815,
TXN2,TXN2,ENSG00000100348,"?Combined oxidative phosphorylation deficiency 29, 616811;infantile-onset neurodegenerative disorder with severe cerebellar atrophy, epilepsy, dystonia, optic atrophy, and peripheral neuropathy"
TXNDC15,TXNDC15,ENSG00000113621,Meckel-Gruber syndrome;MGS
TXNIP,TXNIP,ENSG00000117289,Thrombocytopenia Absent-Radius Syndrome
TXNL4A,TXNL4A,ENSG00000141759,BURN MCKEOWN SYNDROME
TXNRD1,TXNRD1,ENSG00000198431,genetic generalized epilepsy
TYK2,TYK2,ENSG00000105397,"Immunodeficiency 35 611521;Hyper IgE syndrome (HIES);Susceptibility to intracellular bacteria (mycobacteria, Salmonella), viruses, +/- elevated IgE;Defects in Intrinsic and Innate Immunity"
TYMP,TYMP,ENSG00000025708,
TYR,TYR,ENSG00000077498,OCULOCUTANEOUS ALBINISM TYPE 1
TYROBP,TYROBP,ENSG00000011600,Nasu-Hakola disease 221770
TYRP1,TYRP1,ENSG00000107165,OCULOCUTANEOUS ALBINISM TYPE 3
U2AF1,U2AF1,ENSG00000160201,Acute myeloid leukaemia (AML);  Myelodysplastic syndrome (MDS)
UBA1,UBA1,ENSG00000130985,"Spinal muscular atrophy, X-linked 2, infantile 301830"
UBA5,UBA5,ENSG00000081307,Severe Infantile-Onset Encephalopathy
UBAP1,UBAP1,ENSG00000165006,Hereditary spastic paraplegia
UBB,UBB,ENSG00000170315,"Cleft palate, isolated, 119540"
UBE2A,UBE2A,ENSG00000077721,UBE2A-RELATED X-LINKED SYNDROMIC MENTAL RETARDATION
UBE2T,UBE2T,ENSG00000077152,"FANCONI ANEMIA, COMPLEMENTATION GROUP T"
UBE3A,UBE3A,ENSG00000114062,ANGELMAN SYNDROME
UBE3B,UBE3B,ENSG00000151148,BLEPHAROPHIMOSIS-MENTAL RETARDATION
UBQLN1,UBQLN1,ENSG00000135018,Brown-Vialetto-Van Laere syndrome/ atypical motor neurone disease
UBR1,UBR1,ENSG00000159459,JOHANSON-BLIZZARD SYNDROME
UBR4,UBR4,ENSG00000127481,
UBR7,UBR7,ENSG00000012963,AUTOSOMAL RECESSIVE MENTAL RETARDATION
UBTF,UBTF,ENSG00000108312,Childhood-Onset Neurodegeneration
UCHL1,UCHL1,ENSG00000154277,"Spastic paraplegia 79, autosomal recessive, 615491, AR"
UCP2,UCP2,,
UFC1,UFC1,ENSG00000143222,Severe early-onset encephalopathy with progressive microcephaly
UFM1,UFM1,ENSG00000120686,"Severe early-onset encephalopathy with progressive microcephaly,"
UFSP2,UFSP2,ENSG00000109775,"Beukes Hip Dysplasia 142669, Spondyloepimetaphyseal dysplasia, Di Rocco type 617974"
UGT1A1,UGT1A1,ENSG00000241635,"CRIGLER-NAJJAR SYNDROME, TYPE I"
UGT1A4,UGT1A4,,
UGT1A5,UGT1A5,,
UMOD,UMOD,ENSG00000169344,
UMPS,UMPS,ENSG00000114491,OROTIC ACIDURIA TYPE 1
UNC119,UNC119,ENSG00000109103,Immunodeficiency 13/ UNC119 deficiency;Combined immunodeficiency;Immunodeficiency 13 615518
UNC13A,UNC13A,ENSG00000130477,
UNC13D,UNC13D,ENSG00000092929,
UNC80,UNC80,ENSG00000144406,"Persistent Hypotonia, Encephalopathy, Growth Retardation, and Severe Intellectual Disability"
UNC93B1,UNC93B1,ENSG00000110057,"Herpes simplex encephalitis, susceptibility to, 1;Herpetic encephalitis (HSE);{Encephalopathy, acute, infection-induced (herpes-specific), susceptibility to, 1} 610551;Herpes simplex virus 1 encephalitis;Defects in Intrinsic and Innate Immunity"
UNG,UNG,ENSG00000076248,"Immunodeficiency with hyper IgM, type 5;Hyper IgM syndrome with lymphoid hyperplasia;CSR defects and Hyper IgM (HIGM) syndromes;Immunodeficiency with hyper IgM, type 5, 608106;Enlarged lymph nodes and germinal centers;Predominantly Antibody Deficiencies"
UPB1,UPB1,ENSG00000100024,Beta-ureidopropionase deficiency (Disorders of pyrimidine metabolism);Beta-ureidopropionase deficiency 613161
UPF3B,UPF3B,ENSG00000125351,MENTAL RETARDATION SYNDROMIC X-LINKED TYPE 14
UPK2,UPK2,ENSG00000110375,
UPK3A,UPK3A,ENSG00000100373,Renal Adysplasia
UQCC1,UQCC1,ENSG00000101019,No OMIM phenotype
UQCC2,UQCC2,ENSG00000137288,Isolated complex III deficiency
UQCC3,UQCC3,ENSG00000204922,"?Mitochondrial complex III deficiency, nuclear type, 616111;Isolated complex III deficiency"
UQCR10,UQCR10,ENSG00000184076,No OMIM phenotype
UQCR11,UQCR11,ENSG00000127540,No OMIM phenotype
UQCRB,UQCRB,ENSG00000156467,"MITOCHONDRIAL RESPIRATORY CHAIN COMPLEX III DEFICIENCY, UQCRB-RELATED"
UQCRC1,UQCRC1,ENSG00000010256,No OMIM phenotype
UQCRC2,UQCRC2,ENSG00000140740,"Mitochondrial complex III deficiency, nuclear type 5, 615160;Isolated complex III deficiency"
UQCRFS1,UQCRFS1,ENSG00000169021,No OMIM phenotype
UQCRH,UQCRH,ENSG00000173660,No OMIM phenotype
UQCRQ,UQCRQ,ENSG00000164405,"MITOCHONDRIAL RESPIRATORY CHAIN COMPLEX III DEFICIENCY, UQCRQ RELATED"
UROC1,UROC1,ENSG00000159650,UROCANASE DEFICIENCY
UROD,UROD,ENSG00000126088,
UROS,UROS,ENSG00000188690,CONGENITAL ERYTHROPOIETIC PORPHYRIA
USB1,USB1,ENSG00000103005,Poikiloderma with neutropenia
USF1,USF1,ENSG00000158773,Familial combined hyperlipoproteinaemia (Inherited mixed hyperlipidaemias)
USH1C,USH1C,ENSG00000006611,
USH1G,USH1G,ENSG00000182040,
USH2A,USH2A,ENSG00000042781,
USMG5,USMG5,ENSG00000173915,Autosomal recessive Leigh syndrome
USP18,USP18,ENSG00000184979,Severe pseudo-TORCH syndrome
USP27X,USP27X,ENSG00000242013,INTELLECTUAL DISABILITY
USP7,USP7,ENSG00000187555,"Intellectual disability, autism, epilepsy, aggressive behaviour, hypotonia, and hypogonadism"
USP8,USP8,ENSG00000138592,
USP9X,USP9X,ENSG00000124486,"MENTAL RETARDATION, X-LINKED 99"
UTP14A,UTP14A,ENSG00000156697,
UTP4,UTP4,ENSG00000141076,North American Indian Childhood Cirrhosis
UTRN,UTRN,ENSG00000152818,
UVSSA,UVSSA,ENSG00000163945,UV-SENSITIVE SYNDROME
VAC14,VAC14,ENSG00000103043,"Striatonigral degeneration, childhood-onset 617054"
VAMP1,VAMP1,ENSG00000139190,"Spastic ataxia 1, autosomal dominant, 108600"
VAMP2,VAMP2,ENSG00000220205,"Cortical visual impairment;Seizures;Stereotypic behavior;Generalized hypotonia;Intellectual disability;Abnormality of movement;Global developmental delay;Generalized hypotonia, Global developmental delay, Intellectual disability, Autistic behavior, Stereotypic behavior, Seizures, Abnormality of movement, Cortical visual impairment;Autistic behavior"
VAMP7,VAMP7,ENSG00000124333,
VANGL1,VANGL1,ENSG00000173218,NEURAL TUBE DEFECTS 182940
VAPB,VAPB,ENSG00000124164,"Spinal muscular atrophy, late-onset, Finkel type 182980;Amyotrophic lateral sclerosis 8 608627"
VARS,VARS,ENSG00000204394,"Neurodevelopmental disorder with microcephaly, seizures, and cortical atrophy 617802"
VARS2,VARS2,ENSG00000137411,
VAX1,VAX1,ENSG00000148704,"MICROPHTHALMIA, SYNDROMIC 11; MCOPS11"
VCAN,VCAN,,
VCL,VCL,,
VCP,VCP,ENSG00000165280,Inclusion body myopathy with early-onset Paget disease and frontotemporal dementia 1	167320
VDR,VDR,ENSG00000111424,RICKETS VITAMIN D-DEPENDENT TYPE 2A
VHL,VHL,ENSG00000134086,von Hippel-Lindau syndrome 193300
VIP,VIP,ENSG00000146469,Asperger syndrome
VIPAS39,VIPAS39,ENSG00000151445,"ARTHROGRYPOSIS, RENAL DYSFUNCTION, AND CHOLESTASIS 2"
VKORC1,VKORC1,ENSG00000167397,
VLDLR,VLDLR,ENSG00000147852,CEREBELLAR ATAXIA MENTAL RETARDATION AND DYSEQUILIBRIUM SYNDROME TYPE 1
VMA21,VMA21,ENSG00000160131,"Myopathy, X-linked, with excessive autophagy, 310440;X-Linked myopathy with excessive autophagy"
VPS11,VPS11,ENSG00000160695,"Leukodystrophy, hypomyelinating, 12 (MIM 616683);Leukodystrophy, hypomyelinating, 12"
VPS13A,VPS13A,ENSG00000197969,Choreoacanthocytosis 200150;complex parkinsonism
VPS13A-AS1,VPS13A-AS1,,
VPS13B,VPS13B,ENSG00000132549,COHEN SYNDROME
VPS13C,VPS13C,ENSG00000129003,
VPS13D,VPS13D,ENSG00000048707,"Spinocerebellar ataxia, autosomal recessive 4, 607317"
VPS33B,VPS33B,ENSG00000184056,"ARTHROGRYPOSIS, RENAL DYSFUNCTION, AND CHOLESTASIS 1"
VPS35,VPS35,ENSG00000069329,"Parkinson disease 17, 614203"
VPS37A,VPS37A,ENSG00000155975,"Spastic paraplegia 53, 614898, AR"
VPS45,VPS45,ENSG00000136631,"Neutropenia, severe congenital, 5, autosomal recessive, 615285;Congenital neutropenia-bone marrow fibrosis-nephromegaly syndrome;VPS45 deficiency;Severe congenital neutropenia"
VPS53,VPS53,ENSG00000141252,"PONTOCEREBELLAR HYPOPLASIA, TYPE 2E 615851;Progressive cerebella-cerebral atrophy type 2"
VPS8,VPS8,ENSG00000156931,Arthrogryposis; OrphaNet ORPHA1037; OMIM108120
VRK1,VRK1,ENSG00000100749,PONTOCEREBELLAR HYPOPLASIA TYPE 1
VSX1,VSX1,,
VSX2,VSX2,ENSG00000119614,MICROPHTHALMIA WITH CATARACTS AND IRIS ABNORMALITIES;MICROPHTHALMIA ISOLATED WITH COLOBOMA TYPE 3;MICROPHTHALMIA ISOLATED TYPE 2
VWF,VWF,ENSG00000110799,"613554 von Willebrand disease, types 2A, 2B, 2M, and 2N;277480 von Willibrand disease, type 3;193400 von Willebrand disease, type 1"
WAC,WAC,ENSG00000095787,INTELLECTUAL DISABILITY;WAC syndrome
WARS2,WARS2,ENSG00000116874,"Neurodevelopmental disorder, mitochondrial, with abnormal movements and lactic acidosis, with or without seizures, 617710"
WAS,WAS,ENSG00000015285,"Neutropenia, severe congenital, X-linked 300299;Thrombocytopenia, X-linked 313900;Thrombocytopenia, X-linked, intermittent 313900;Wiskott-Aldrich syndrome 301000"
WASF1,WASF1,ENSG00000112290,"ID associated with autistic features, seizures, and developmental delay;Intellectual disability"
WASHC5,WASHC5,ENSG00000164961,"Spastic paraplegia 8, autosomal dominant 603563;Ritscher-Schinzel syndrome 1 220210"
WDFY3,WDFY3,ENSG00000163625,"Microcephaly 18, primary, autosomal dominant, 617520"
WDPCP,WDPCP,ENSG00000143951,BARDET-BIEDL SYNDROME TYPE 15
WDR1,WDR1,ENSG00000071127,"Mild neutropenia, poor wound healing, severe stomatitis, neutrophil nuclei herniate;Congenital defects of phagocyte number or function"
WDR11,WDR11,ENSG00000120008,KALLMANN SYNDROME
WDR13,WDR13,ENSG00000101940,X-linked intellectual disability; XLID
WDR19,WDR19,ENSG00000157796,ASPHYXIATING THORACIC DYSTROPHY 5;CRANIOECTODERMAL DYSPLASIA 4
WDR26,WDR26,ENSG00000162923,"Intellectual Disability, Seizures, Abnormal Gait, and Distinctive Facial Features"
WDR34,WDR34,ENSG00000119333,SHORT-RIB POLYDACTYLY SYNDROME TYPE III;SEVERE ASPHYXIATING THORACIC DYSPLASIA
WDR35,WDR35,ENSG00000118965,"CRANIOECTODERMAL DYSPLASIA 2;SHORT RIB-POLYDACTYLY SYNDROME, TYPE V"
WDR36,WDR36,,
WDR37,WDR37,ENSG00000047056,Global developmental delay;Intellectual disability;Seizures;Abnormality of the eye;Abnormality of nervous system morphology;Hearing abnormality;Abnormality of the cardiovascular system;Abnormality of the skeletal system;Abnormality of the genitourinary system
WDR4,WDR4,ENSG00000160193,Primordial dwarfism;motor and speech delay;intellectual disability;global developmental delay.
WDR45,WDR45,ENSG00000196998,NEURODEGENERATION WITH BRAIN IRON ACCUMULATION
WDR45B,WDR45B,ENSG00000141580,"profound developmental delay, early-onset refractory epilepsy, progressive spastic quadriplegia and contractures, and brain malformations.;Neurodevelopmental disorder with spastic quadriplegia and brain abnormalities with or without seizures, 617977"
WDR48,WDR48,ENSG00000114742,spastic paraplegia
WDR60,WDR60,ENSG00000126870,JEUNE SYNDROMES;SHORT-RIB POLYDACTYLY
WDR62,WDR62,ENSG00000075702,MICROCEPHALY CORTICAL MALFORMATIONS AND MENTAL RETARDATION
WDR63,WDR63,ENSG00000162643,occipital encephalocele and inconsistent brain lobulation;ciliopathy-like disorder
WDR73,WDR73,ENSG00000177082,"GALLOWAY-MOWAT SYNDROME: MICROCEPHALY AND STEROID-RESISTANT NEPHROTIC SYNDROME;Galloway-Mowat syndrome 1, 251300"
WDR81,WDR81,ENSG00000167716,
WFS1,WFS1,ENSG00000109501,"Wolfram syndrome 1, 222300"
WHRN,WHRN,ENSG00000095397,
WIPF1,WIPF1,ENSG00000115935,"Wiskott-Aldrich syndrome like, WIP deficiency;WIP deficiency;?Wiskott-Aldrich syndrome 2 614493;Thrombocytopenia with or without small platelets, recurrent bacterial and viral infections, eczema, bloody diarrhea, WAS protein absent"
WISP3,WISP3,ENSG00000112761,"Arthropathy, progressive pseudorheumatoid, of childhood 208230;Spondyloepiphyseal dysplasia tarda with progressive arthropathy 208230"
WNK1,WNK1,,
WNK3,WNK3,ENSG00000196632,X_linked intellectual disability; XLID
WNT1,WNT1,ENSG00000125084,OSTEOGENESIS IMPERFECTA
WNT10A,WNT10A,,
WNT10B,WNT10B,ENSG00000169884,SPLIT-HAND/FOOT MALFORMATION TYPE 6
WNT3,WNT3,ENSG00000108379,TETRA-AMELIA SYNDROME
WNT4,WNT4,ENSG00000162552,SERKAL SYNDROME;MULLERIAN APLASIA AND HYPERANDROGENISM
WNT5A,WNT5A,ENSG00000114251,"WNT5A-RELATED ROBINOW SYNDROME, AUTOSOMAL DOMINANT"
WNT7A,WNT7A,ENSG00000154764,FUHRMANN SYNDROME;LIMB/PELVIS-HYPOPLASIA/APLASIA SYNDROME
WRAP53,WRAP53,ENSG00000141499,"DYSKERATOSIS CONGENITA, AUTOSOMAL RECESSIVE 3"
WRN,WRN,ENSG00000165392,
WT1,WT1,ENSG00000184937,FRASIER SYNDROME FRASIER SYNDROME FRASIER SYNDROME;DENYS-DRASH SYNDROME
WWC3,WWC3,ENSG00000047644,
WWOX,WWOX,ENSG00000186153,"EPILEPTIC ENCEPHALOPATHY, EARLY INFANTILE, 28;SPINOCEREBELLAR ATAXIA, AUTOSOMAL RECESSIVE 12"
XDH,XDH,ENSG00000158125,
XIAP,XIAP,ENSG00000101966,
XIST,XIST,ENSG00000229807,
XK,XK,ENSG00000047597,"McLeod syndrome with or without chronic granulomatous disease, 300842"
XKRX,XKRX,ENSG00000182489,
XPA,XPA,ENSG00000136936,"XERODERMA PIGMENTOSUM, GROUP A"
XPC,XPC,ENSG00000154767,"XERODERMA PIGMENTOSUM, GROUP C"
XPNPEP3,XPNPEP3,ENSG00000196236,
XPR1,XPR1,ENSG00000143324,"Basal ganglia calcification, idiopathic, 6 616413"
XRCC4,XRCC4,ENSG00000152422,PRIMORDIAL DWARFISM
XYLT1,XYLT1,ENSG00000103489,DESBUQUOIS DYSPLASIA 2
XYLT2,XYLT2,ENSG00000015532,SPONDYLOOCULAR SYNDROME
YAP1,YAP1,ENSG00000137693,"COLOBOMA, OCULAR, WITH OR WITHOUT HEARING IMPAIRMENT, CLEFT LIP/PALATE, AND/OR MENTAL RETARDATION"
YARS2,YARS2,ENSG00000139131,"Myopathy, lactic acidosis, and sideroblastic anemia 2 613561"
YME1L1,YME1L1,ENSG00000136758,"?Optic atrophy 11, 617302"
YWHAG,YWHAG,ENSG00000170027,Early-Onset Epilepsy
YY1,YY1,ENSG00000100811,INTELLECTUAL DISABILITY
ZAP70,ZAP70,ENSG00000115085,"Autoimmune disease, multisystem, infantile-onset, 2;Immunodeficiency 48;Severe Combined Immune Deficiency;Selective T-cell defect;Zap-70 deficiency;Combined immunodeficiency;Severe combined immunodeficiency (SCID);May have immune dysregulation, autoimmunity;Immunodeficiencies affecting cellular and humoral immunity;Severe autoimmunity;Diseases of Immune Dysregulation"
ZBTB11,ZBTB11,ENSG00000066422,"Intellectual developmental disorder, autosomal recessive 69, 618383;Intellectual disability"
ZBTB16,ZBTB16,ENSG00000109906,"Skeletal defects, genital hypoplasia, and mental retardation, 612447"
ZBTB18,ZBTB18,ENSG00000179456,ZBTB18 syndrome
ZBTB20,ZBTB20,ENSG00000181722,PRIMROSE SYNDROME
ZBTB24,ZBTB24,ENSG00000112365,"Immunodeficiency-centromeric instability-facial anomalies syndrome 2, 614069;intellectual disability"
ZBTB40,ZBTB40,ENSG00000184677,AUTOSOMAL RECESSIVE MENTAL RETARDATION
ZC3H14,ZC3H14,ENSG00000100722,"Mental retardation, autosomal recessive 56, 617125; intellectual disability"
ZC4H2,ZC4H2,ENSG00000126970,ARTHROGRYPOSIS MULTIPLEX CONGENITA AND INTELLECTUAL DISABILITY
ZCCHC12,ZCCHC12,ENSG00000174460,nonsyndromic X-linked mental retardation; XLMR
ZCCHC8,ZCCHC8,ENSG00000033030,AUTOSOMAL RECESSIVE MENTAL RETARDATION
ZDHHC15,ZDHHC15,ENSG00000102383,"?Mental retardation, X-linked 91,  300577"
ZDHHC9,ZDHHC9,ENSG00000188706,MENTAL RETARDATION SYNDROMIC X-LINKED ZDHHC9-RELATED
ZEB1,ZEB1,ENSG00000148516,CORNEAL DYSTROPHY FUCHS ENDOTHELIAL TYPE 6 613270;POSTERIOR POLYMORPHOUS CORNEAL DYSTROPHY TYPE 3 609141
ZEB2,ZEB2,ENSG00000169554,MOWAT-WILSON SYNDROME
ZFHX4,ZFHX4,ENSG00000091656,
ZFP57,ZFP57,ENSG00000204644,"DIABETES MELLITUS, 6Q24-RELATED TRANSIENT NEONATAL"
ZFPM2,ZFPM2,ENSG00000169946,"TETRALOGY OF FALLOT 187500;DIAPHRAGMATIC HERNIA 3 610187;46,XY GONADAL DYSGENESIS"
